"FIRC1004",2100,0,0,"","NEFT_OUT_1","Рецикловый водород на С-100","4",-99999,0,0,"FIRCA1004",272,-99999,"",0,0,"",0,0,"",0,0,"TIRA3003",350,0,0,8.9000002E-2,8.9000002E-2,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FIRC2004",2200,0,0,"","NEFT_OUT_2","Рецикловый водород на С-200","4",221.51741,221.63511322765822,0.0197255252065455,"FIRC2004",194,221.51741,"",0,0,"",0,0,"",0,0,"TIRA3003",350,0,0,8.9000002E-2,8.9000002E-2,831,0,41,1959.8212,0.17442407,1958.8723,0.17433964,1958.9823,0.17434943,0.16377826,1959.4403,0.1743902,1775.7979,0.15804602,1768.1665,0.15736681,0.1542782,1769.4768,0.15748344,1770.0131,0.15753117,1770.623,0.15758546,0.14936747,1772.9302,0.15779077,1771.5447,0.15766747,1772.2107,0.15772673,0.14947884,1774.4788,0.1579286,1773.4452,0.15783663,1772.2406,0.15772942,0.14971447,1773.7986,0.15786807,443.44922,3.9466981E-2,0,0,0.15031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FQIR1010",2300,0,0,"","NEFT_OUT_3","Водород на новую ГОДТ","10",1441.458,0,1.4918076730355985,"FQIR1010",23,1441.458,"",0,0,"",0,0,"",0,0,"TIR1046",20,24.951382,0,0,8.9000002E-2,831,0,41,0,12.180959,0,12.090678,0,12.051022,11.372037,0,12.082401,0,12.181256,0,12.219851,11.491579,0,12.248236,0,12.202477,0,12.17482,11.575672,0,12.263857,0,12.027665,0,12.104386,11.497445,0,12.20663,0,12.063917,0,12.050432,11.484344,0,12.010465,0,2.971334,0,0,11.411675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FQIR1012",2400,0,0,"","NEFT_OUT_4","Водород на УИ, УГОБКК","10",228.96524,0,0.22907515051888255,"FQIR1012",230,228.96524,"",0,0,"",0,0,"",0,0,"TIR1052",250,19.166733,0,0,8.9000002E-2,831,0,41,0,2.0448627,0,2.0509932,0,2.0643952,1.9286749,0,2.0266888,0,1.9423609,0,1.8582878,1.8354954,0,1.7644464,0,1.7625484,0,1.8087415,1.6863846,0,1.8515487,0,1.8182033,0,1.7976385,1.7271453,0,1.7591276,0,1.7471893,0,1.7889712,1.6743194,0,1.8276799,0,0.45691386,0,0,1.7401812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FQIR1029",2500,0,0,"","NEFT_OUT_5","Водород в ОЗХ","10",-25.113611,0,0,"FQIR1029",249,-25.113611,"",0,0,"",0,0,"",0,0,"TIR1071",251,3.140353,0,0,9.0000004E-2,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FIC3002",5000,0,0,"","NEFT_OUT_7","Отдувочный газ КЦА","4",8739.9268,9057.9826124237807,11.322478131550115,"FIC3002",14,8739.9268,"",0,0,"",0,0,"",0,0,"TI3002",5,18.94994,0,1.25,1.25,831,0,41,73610.852,92.013565,73664.547,92.080681,73467,91.833755,86.388588,73504.273,91.880348,72924.391,91.155487,72928.906,91.161133,86.366592,72846.039,91.057549,72895.031,91.11879,72829.18,91.036484,86.350204,72958.023,91.19754,72924.781,91.155975,72715.242,90.894043,86.318733,73010.164,91.262695,72812.563,91.015701,72658.969,90.823715,86.352272,72549.492,90.686874,18129.598,22.661997,0,0,86.338135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FI0001_",165,0,0,"","NEFT_IN11","ВСГ на С-200","4",4.7266483,4.7470557050007134,1.4241167412298477E-3,"FIR0001",359,4.7266483,"",0,0,"",0,0,"",0,0,"",0,40,0,0.30000001,0.30000001,831,0,41,40.789131,1.2236741E-2,40.962135,0.01228864,41.131092,1.2339328E-2,1.1541745E-2,37.688213,1.1306463E-2,33.953136,1.0185941E-2,36.132534,0.01083976,1.0183988E-2,39.36869,1.1810609E-2,36.638485,1.0991545E-2,37.625652,1.1287696E-2,1.0774259E-2,36.471992,1.0941599E-2,38.709099,0.01161273,38.015434,1.1404631E-2,1.0727614E-2,37.689442,1.1306833E-2,38.65694,1.1597082E-2,38.022575,1.1406773E-2,0.01084871,37.977028,1.1393109E-2,9.571744,2.8715234E-3,0,0,1.0865409E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FC0011",70,0,0,"","NEFT_IN9","Газ стабилизации (Углев.газ)","1",-0.14813401,0,0,"FIRC0011",321,-0.14813401,"",0,0,"",0,0,"PIR0011",320,0.83552802,"TIR0011",319,14.332613,0,1.5,1.5,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sep",50,0,0,"","sep","C-100","",0,0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FQIR1001",60,129,899,"488","NEFT_IN1","Природный газ на С-100","10",-99999,0,0,"FQIR1001",231,-99999,"",0,0,"",0,0,"",0,0,"TIRA3003",350,0,0,0,0.69,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
